num_hyps,proof_effort,frequency,canonical
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,9,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take 0 [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,4,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs)) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop 0 [] = [] ∧ drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,9,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop 0 [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,9,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop 0 [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take 0 [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take 0 [] = [] ∧ take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take 0 [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take 0 [] = [] ∧ take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take 0 [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop 0 [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,9,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,6,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop (k + 1) [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take 0 [] = [] ∧ take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take 0 [] = [] ∧ take (k + 1) [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,8,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
4,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → (k : ℕ) → drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
